// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
BuildScript: C:\TOMÍK\8.M\Maturita\diessner_rocnikovaPrace\rpAproximace\rpAproximace\bin\Release\rpAproximace-DefaultJob-1.bat
// ***** Done, took 00:00:02 (2.04 sec)   *****
// Found 3 benchmarks:
//   MujBenchmark.Aproximace: DefaultJob
//   MujBenchmark.HeldKarp: DefaultJob
//   MujBenchmark.HrubaSila: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Vysoký výkon)
WorkloadResult   9: 1048576 op, 623138200.00 ns, 594.2709 ns/op
WorkloadResult  10: 1048576 op, 638066600.00 ns, 608.5077 ns/op
WorkloadResult  11: 1048576 op, 615526500.00 ns, 587.0118 ns/op
WorkloadResult  12: 1048576 op, 631939200.00 ns, 602.6642 ns/op
WorkloadResult  13: 1048576 op, 621860600.00 ns, 593.0525 ns/op
WorkloadResult  14: 1048576 op, 612765700.00 ns, 584.3789 ns/op
WorkloadResult  15: 1048576 op, 622202500.00 ns, 593.3785 ns/op
WorkloadResult  16: 1048576 op, 623237300.00 ns, 594.3654 ns/op
// GC:  82 0 0 432647196 1048576
// Threading:  0 0 1048576

// AfterAll
// Benchmark Process 45020 has exited with code 0.

Mean = 598.090 ns, StdErr = 2.853 ns (0.48%), N = 16, StdDev = 11.411 ns
Min = 584.379 ns, Q1 = 591.607 ns, Median = 594.252 ns, Q3 = 604.125 ns, Max = 627.026 ns
IQR = 12.518 ns, LowerFence = 572.829 ns, UpperFence = 622.903 ns
ConfidenceInterval = [586.471 ns; 609.709 ns] (CI 99.9%), Margin = 11.619 ns (1.94% of Mean)
Skewness = 0.97, Kurtosis = 3.14, MValue = 2

// ** Remained 0 (0,0 %) benchmark(s) to run. Estimated finish 2026-01-04 16:41 (0h 0m from now) **
Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Vysoký výkon)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\rpAproximace.MujBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\rpAproximace.MujBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\rpAproximace.MujBenchmark-report.html

// * Detailed results *
MujBenchmark.Aproximace: DefaultJob
Runtime = .NET Framework 4.8.1 (4.8.9221.0), X86 LegacyJIT; GC = Concurrent Workstation
Mean = 516.242 ns, StdErr = 0.894 ns (0.17%), N = 14, StdDev = 3.346 ns
Min = 508.623 ns, Q1 = 514.893 ns, Median = 516.205 ns, Q3 = 518.990 ns, Max = 520.815 ns
IQR = 4.098 ns, LowerFence = 508.746 ns, UpperFence = 525.137 ns
ConfidenceInterval = [512.468 ns; 520.017 ns] (CI 99.9%), Margin = 3.774 ns (0.73% of Mean)
Skewness = -0.58, Kurtosis = 2.58, MValue = 2
-------------------- Histogram --------------------
[506.801 ns ; 522.637 ns) | @@@@@@@@@@@@@@
---------------------------------------------------

MujBenchmark.HeldKarp: DefaultJob
Runtime = .NET Framework 4.8.1 (4.8.9221.0), X86 LegacyJIT; GC = Concurrent Workstation
Mean = 1.115 μs, StdErr = 0.005 μs (0.46%), N = 17, StdDev = 0.021 μs
Min = 1.086 μs, Q1 = 1.100 μs, Median = 1.111 μs, Q3 = 1.125 μs, Max = 1.170 μs
IQR = 0.025 μs, LowerFence = 1.063 μs, UpperFence = 1.162 μs
ConfidenceInterval = [1.095 μs; 1.136 μs] (CI 99.9%), Margin = 0.021 μs (1.85% of Mean)
Skewness = 0.98, Kurtosis = 3.4, MValue = 2
-------------------- Histogram --------------------
[1.075 μs ; 1.115 μs) | @@@@@@@@@@@
[1.115 μs ; 1.141 μs) | @@@@
[1.141 μs ; 1.181 μs) | @@
---------------------------------------------------

MujBenchmark.HrubaSila: DefaultJob
Runtime = .NET Framework 4.8.1 (4.8.9221.0), X86 LegacyJIT; GC = Concurrent Workstation
Mean = 598.090 ns, StdErr = 2.853 ns (0.48%), N = 16, StdDev = 11.411 ns
Min = 584.379 ns, Q1 = 591.607 ns, Median = 594.252 ns, Q3 = 604.125 ns, Max = 627.026 ns
IQR = 12.518 ns, LowerFence = 572.829 ns, UpperFence = 622.903 ns
ConfidenceInterval = [586.471 ns; 609.709 ns] (CI 99.9%), Margin = 11.619 ns (1.94% of Mean)
Skewness = 0.97, Kurtosis = 3.14, MValue = 2
-------------------- Histogram --------------------
[583.428 ns ; 598.727 ns) | @@@@@@@@@@
[598.727 ns ; 619.047 ns) | @@@@@
[619.047 ns ; 632.970 ns) | @
---------------------------------------------------

// * Summary *

BenchmarkDotNet v0.15.8, Windows 11 (10.0.26200.7462/25H2/2025Update/HudsonValley2)
12th Gen Intel Core i5-12450H 2.00GHz, 1 CPU, 12 logical and 8 physical cores
  [Host]     : .NET Framework 4.8.1 (4.8.9221.0), X86 LegacyJIT
  DefaultJob : .NET Framework 4.8.1 (4.8.9221.0), X86 LegacyJIT


| Method     | Mean       | Error    | StdDev   | Gen0   | Allocated |
|----------- |-----------:|---------:|---------:|-------:|----------:|
| Aproximace |   516.2 ns |  3.77 ns |  3.35 ns | 0.1421 |     745 B |
| HeldKarp   | 1,115.1 ns | 20.65 ns | 21.21 ns | 0.3166 |    1666 B |
| HrubaSila  |   598.1 ns | 11.62 ns | 11.41 ns | 0.0782 |     413 B |

// * Hints *
Outliers
  MujBenchmark.Aproximace: Default -> 1 outlier  was  removed, 2 outliers were detected (511.19 ns, 530.63 ns)
  MujBenchmark.HeldKarp: Default   -> 2 outliers were removed (1.19 μs, 1.24 μs)
